ID,Source_IP,Destination_IP,Protocol,Timestamp,Traffic_Type,Source_Port,Destination_Port,Data_Volume,Packet_Size,HTTP_Status_Code,Firewall_Rule,VPN_Status,MFA_Status,Credential_Used,Data_Classification,Encryption_Algorithm
3746,152.255.189.241,152.69.179.1,TCP,2015-06-28 00:12:56,Outbound,35955,30736,414,64,200,Quarantine,True,Bypassed,@3@z!mFY%iOZ,Public,RSA
3747,28.209.74.251,110.56.140.244,TCP,2012-02-24 03:50:45,Outbound,65004,49659,220,1219,200,Deny,False,Failed,o+uTAqXhp)2c,Internal,RSA
3748,142.161.161.250,154.65.113.235,ICMP,2011-06-01 00:17:52,Inbound,51776,43415,175,902,200,Allow,False,Failed,)R8YUcJn_l5n,Confidential,AES
3749,73.183.253.195,35.237.240.247,ICMP,2010-09-26 07:33:57,Inbound,57754,65208,178,1095,404,Allow,True,Used,T5!xuL)jI!!9,Public,RSA
3750,220.137.254.139,214.18.24.45,TCP,2021-06-08 07:32:52,Outbound,53295,51241,147,78,200,Allow,True,Bypassed,Hky@31Otgwdm,Internal,SHA-256
3751,83.94.97.94,1.220.158.201,ICMP,2021-12-16 08:34:58,Inbound,12365,62022,327,1078,200,Quarantine,True,Bypassed,Z!$jKAy&l_7K,Public,AES
3752,69.172.104.229,190.88.217.62,TCP,2023-05-01 21:40:38,Outbound,21505,36074,444,597,200,Deny,True,Used,$Tex7Vh!+vF5,Public,RSA
3753,82.124.104.122,108.74.229.75,UDP,2020-02-08 16:28:09,Outbound,53416,24864,305,63,200,Allow,False,Failed,N#b*u1Ax^Lmn,Confidential,AES
3754,167.147.42.76,139.234.70.121,TCP,2010-03-15 14:17:02,Outbound,4270,15854,237,829,200,Quarantine,True,Used,@PpnYm(l)06D,Internal,SHA-256
3755,111.85.153.211,50.119.213.225,TCP,2014-09-10 00:13:15,Outbound,30489,52648,698,1217,200,Deny,True,Bypassed,(WIRlrr0Y+0Z,Public,
3756,197.141.76.101,121.4.16.27,TCP,2018-10-24 18:39:15,Inbound,24269,26736,419,435,200,Deny,True,Failed,CLvDYAiXO$B5,Confidential,SHA-256
3757,101.177.27.59,185.161.151.75,TCP,2013-04-17 07:03:31,Outbound,55274,52717,690,598,200,Deny,False,Bypassed,nsS9UYj0($+q,Confidential,SHA-256
3758,29.240.136.107,87.127.110.128,TCP,2021-07-12 22:11:38,Inbound,43568,28822,40,347,200,Deny,True,Used,I$1$CjVEIZQv,Internal,RSA
3759,84.86.223.105,21.132.84.248,UDP,2019-04-05 04:42:51,Outbound,52298,7782,155,135,200,Allow,True,Used,GErGuFFm(gj6,Internal,RSA
3760,53.220.165.163,207.237.70.86,TCP,2013-05-02 06:21:16,Outbound,26844,37711,953,1012,200,Quarantine,False,Bypassed,Z$PEzPyoDPA9,Public,
3761,181.222.78.5,182.49.9.68,UDP,2021-05-15 03:28:16,Outbound,8104,36222,642,813,200,Allow,False,Failed,66Fg&vJ2mlC%,Public,
3762,12.247.195.63,159.6.77.15,ICMP,2012-10-12 03:19:09,Inbound,27595,23069,708,1252,200,Allow,False,Bypassed,2QH3iVRh5O&+,Highly Confidential,RSA
3763,157.250.103.101,8.49.19.228,TCP,2013-11-15 06:28:42,Outbound,40925,10764,468,525,200,Allow,True,Bypassed,jxJ^aBCreR89,Highly Confidential,RSA
3764,155.152.190.238,126.200.227.205,TCP,2022-11-02 04:02:59,Outbound,38667,14369,46,728,200,Deny,False,Used,!i@5IXe+#Rbc,Highly Confidential,RSA
3765,42.49.232.155,77.59.159.144,TCP,2017-11-30 16:42:16,Outbound,60597,60638,2,52,200,Allow,True,Bypassed,C6yvM@d9s+3w,Confidential,
3766,155.123.53.194,135.148.139.216,ICMP,2019-09-20 12:18:41,Inbound,1416,13097,430,1331,500,Quarantine,True,Used,mupu3Cls++4M,Highly Confidential,RSA
3767,101.211.75.228,113.227.214.192,UDP,2022-02-01 01:09:29,Inbound,54540,10600,522,1220,200,Allow,True,Bypassed,*A3S)pdlI1w*,Confidential,AES
3768,205.241.167.66,163.13.200.23,ICMP,2014-07-13 11:00:14,Outbound,49826,5427,790,207,200,Deny,True,Bypassed,c$aWg*um%fu6,Highly Confidential,RSA
3769,119.104.235.175,158.233.210.215,TCP,2016-07-21 16:00:11,Outbound,19884,19558,183,1052,200,Deny,False,Failed,!9g&@Pmx(IRs,Confidential,SHA-256
3770,30.12.74.220,214.69.37.147,ICMP,2022-10-06 02:11:11,Outbound,45891,64361,444,964,200,Quarantine,False,Used,F$D!AYStHx7T,Public,SHA-256
3771,200.85.111.16,19.94.8.107,TCP,2010-01-13 04:55:56,Outbound,3760,10847,635,410,200,Deny,False,Bypassed,ev0lZekX6m_q,Internal,AES
3772,74.171.49.91,150.142.84.72,UDP,2017-07-20 05:18:14,Inbound,34658,571,988,255,200,Quarantine,False,Used,o#yBNAxqg956,Confidential,RSA
3773,209.81.12.76,136.103.241.162,ICMP,2010-11-30 04:37:39,Inbound,39082,33674,874,192,200,Quarantine,False,Used,vE)Hx%DmI^9x,Confidential,SHA-256
3774,23.159.236.144,130.60.5.169,ICMP,2011-10-04 17:27:47,Outbound,7284,47828,326,1244,200,Deny,True,Used,m0)C5aIqR$2z,Internal,SHA-256
3775,215.255.240.68,131.200.51.23,TCP,2022-07-27 03:01:30,Outbound,43197,32886,246,161,200,Allow,True,Used,t#td9U%HTnE),Confidential,
3776,104.37.104.100,111.36.129.43,ICMP,2012-04-20 20:34:42,Outbound,6253,58441,736,1187,200,Quarantine,False,Used,+J9AhUubdz!O,Highly Confidential,AES
3777,152.85.140.91,51.110.209.96,TCP,2016-09-06 07:09:51,Outbound,21942,42127,325,896,200,Deny,True,Bypassed,8F$_XajGS^^0,Confidential,RSA
3778,58.85.127.154,15.40.6.129,UDP,2018-06-30 09:28:21,Inbound,45991,61622,133,627,200,Deny,False,Used,(P6s3RD25NeJ,Public,AES
3779,51.251.151.2,109.176.238.39,ICMP,2011-08-13 19:52:37,Outbound,44328,30770,938,1256,200,Deny,True,Used,b4THIe7gM7^5,Highly Confidential,AES
3780,106.249.208.153,135.131.248.105,UDP,2019-08-13 20:51:26,Outbound,15924,115,249,196,200,Allow,True,Used,+sk2OfdmQ#7K,Highly Confidential,RSA
3781,106.169.245.207,17.29.195.86,ICMP,2015-01-29 08:38:44,Inbound,51528,60962,914,1203,200,Quarantine,False,Bypassed,n2f%E2fgDP7D,Highly Confidential,
3782,206.211.95.250,83.65.250.214,UDP,2016-05-23 09:14:17,Outbound,24474,13654,976,1063,200,Quarantine,False,Used,8YD&Mwdw@7kc,Confidential,AES
3783,12.192.115.229,203.222.100.251,UDP,2011-08-02 15:38:31,Inbound,53316,16585,211,330,200,Allow,True,Bypassed,&ZYmXptUK87I,Confidential,
3784,58.186.25.68,143.159.24.134,UDP,2018-11-19 03:57:32,Outbound,46968,11255,303,954,200,Deny,True,Bypassed,&ED5$JzF^+a8,Confidential,AES
3785,52.92.21.226,213.155.114.45,TCP,2017-05-15 05:29:11,Inbound,19292,30074,390,192,200,Deny,True,Used,#7_nrOUk97SK,Public,RSA
3786,207.19.227.222,112.235.206.188,UDP,2015-01-19 19:29:34,Inbound,16295,37666,13,850,200,Quarantine,False,Bypassed,vnc3XKKx)7&#,Internal,RSA
3787,190.9.234.98,92.218.241.5,TCP,2018-10-15 12:52:32,Inbound,12784,18223,647,379,200,Deny,True,Used,u#D*#0WzDo$J,Highly Confidential,
3788,179.117.193.172,41.38.225.157,ICMP,2013-12-21 03:09:39,Inbound,48519,32861,6,1469,200,Allow,True,Used,31p*5Xwi+U%$,Confidential,RSA
3789,17.66.46.47,143.93.226.150,TCP,2014-04-17 18:37:26,Outbound,12078,50707,808,1232,200,Deny,True,Failed,_Wbbym5q1CGV,Confidential,AES
3790,109.211.191.20,40.241.143.205,UDP,2010-11-22 20:46:55,Inbound,62355,18270,272,1484,200,Quarantine,False,Used,c7l+Yz!&)@Oh,Highly Confidential,
3791,78.230.5.168,202.154.98.220,ICMP,2019-01-17 19:15:33,Outbound,49845,1238,379,1417,200,Allow,False,Used,wz8KF$ER!3d(,Public,RSA
3792,148.196.33.236,72.55.86.137,ICMP,2015-09-28 14:13:15,Inbound,59223,12181,173,435,200,Allow,True,Used,PL0^h99p9^HV,Internal,RSA
3793,43.241.28.245,23.3.222.50,ICMP,2021-02-01 08:59:53,Inbound,55197,49551,140,441,404,Quarantine,True,Failed,_T6U51Wt^^+6,Public,AES
3794,213.193.25.70,174.187.161.103,ICMP,2016-08-17 05:42:52,Inbound,32130,22523,821,353,200,Deny,False,Bypassed,!6KgNzxloBK6,Highly Confidential,AES
3795,139.222.111.106,187.11.187.124,UDP,2014-10-18 03:35:36,Outbound,29393,22372,584,1472,200,Quarantine,True,Failed,(vQ65KUnS_2H,Highly Confidential,RSA
3796,182.98.157.243,129.228.244.20,ICMP,2014-10-02 05:24:54,Inbound,32149,4071,92,1344,200,Deny,True,Failed,Fdq)9bX1u34G,Internal,AES
3797,117.165.242.13,106.191.129.240,UDP,2019-12-30 06:52:51,Inbound,65499,32711,76,1358,500,Quarantine,True,Used,61!m7SiaZO*c,Internal,RSA
3798,159.8.106.120,13.61.194.186,TCP,2017-04-28 21:08:00,Outbound,32038,20715,697,1451,200,Allow,True,Failed,D%qYDv@j(p3X,Confidential,
3799,208.224.112.226,72.253.185.240,UDP,2012-06-11 14:53:37,Outbound,19073,63807,707,1466,200,Allow,True,Failed,))#LpZs&+US8,Highly Confidential,SHA-256
3800,133.49.167.137,77.166.248.195,UDP,2011-04-24 15:38:20,Outbound,54509,43036,972,1259,500,Allow,False,Bypassed,@1A_M6ZqjClc,Confidential,RSA
3801,214.20.190.92,94.114.125.11,UDP,2022-03-19 09:59:47,Inbound,57776,17348,506,587,404,Deny,False,Bypassed,&7Q1G(Om7xEU,Highly Confidential,RSA
3802,175.227.38.67,68.119.53.166,UDP,2015-05-15 21:00:36,Inbound,16489,50544,923,1311,200,Deny,False,Bypassed,@2QwjPvX_qQi,Internal,SHA-256
3803,115.69.51.184,20.121.29.245,ICMP,2023-08-15 19:09:40,Outbound,25164,17244,589,134,200,Allow,False,Failed,@GZ$T1Z8p3AT,Highly Confidential,RSA
3804,152.204.178.152,147.203.84.100,TCP,2019-06-17 15:53:57,Inbound,61847,28633,306,701,200,Quarantine,False,Used,(u)NTuEpk#%6,Confidential,RSA
3805,101.59.236.214,215.251.53.174,TCP,2016-10-31 08:21:40,Inbound,20762,1954,111,956,200,Quarantine,False,Failed,g9(3ern8@3Xp,Confidential,RSA
3806,38.222.50.174,37.220.36.94,ICMP,2022-11-02 12:41:15,Outbound,7287,1192,737,1144,200,Deny,True,Failed,H_0rjXu8BCvX,Public,RSA
3807,117.125.172.120,111.202.73.144,ICMP,2014-03-12 00:40:10,Outbound,13481,12216,470,487,500,Allow,True,Bypassed,oN*EXo7W$d35,Internal,RSA
3808,196.51.220.190,125.0.139.100,UDP,2014-02-18 10:46:03,Outbound,37429,17426,596,488,200,Quarantine,False,Bypassed,E23v1!OaHN)f,Confidential,RSA
3809,9.42.105.131,186.5.254.29,TCP,2021-03-24 03:19:28,Outbound,14713,31723,643,1175,200,Quarantine,True,Failed,+^sOTL+b620L,Highly Confidential,RSA
3810,42.55.193.158,36.35.194.170,UDP,2016-02-23 06:46:31,Inbound,20804,34885,136,1316,200,Allow,False,Used,rjP9ET9b5e!h,Internal,RSA
3811,185.115.201.163,220.248.84.100,UDP,2023-02-17 15:56:02,Outbound,51363,813,344,1095,200,Quarantine,True,Failed,+7^TD!Zjp^G7,Public,SHA-256
3812,89.156.168.244,34.62.12.247,UDP,2013-09-13 00:34:10,Outbound,62235,3669,414,1042,200,Deny,True,Used,_GDbssrs5iAr,Confidential,SHA-256
3813,164.218.13.121,23.215.246.54,ICMP,2017-02-07 20:58:21,Inbound,15969,65369,239,1295,200,Deny,False,Failed,Bu5TsHs5)t4T,Internal,
3814,145.15.214.130,65.19.70.84,ICMP,2012-10-28 14:12:49,Outbound,59194,16485,663,144,200,Allow,False,Failed,JG79FUvg(1_N,Highly Confidential,AES
3815,197.12.148.69,66.26.40.16,ICMP,2017-07-25 20:58:04,Inbound,18766,53564,724,295,500,Allow,True,Bypassed,nIhpYevfw^5z,Confidential,SHA-256
3816,80.119.86.93,22.111.219.97,TCP,2013-12-17 09:10:20,Inbound,43384,16520,899,372,500,Deny,True,Used,ah^_AoA_DV77,Confidential,RSA
3817,27.203.62.212,147.26.29.53,UDP,2022-05-05 19:18:20,Inbound,11274,2724,609,387,200,Allow,True,Bypassed,_5FxbU5fdEPD,Internal,SHA-256
3818,163.11.254.111,23.118.141.7,ICMP,2020-10-01 10:17:21,Inbound,62751,60732,810,702,200,Allow,True,Bypassed,_)6ZrmN&r5WM,Public,
3819,98.99.19.58,37.198.139.60,UDP,2011-07-02 00:25:47,Outbound,6582,36107,763,920,500,Allow,False,Used,$7IS%9jLdMF_,Public,AES
3820,109.22.41.172,6.149.63.127,TCP,2023-03-04 19:31:56,Inbound,3980,45247,982,1171,200,Deny,False,Used,*4tNG4F$wrp5,Highly Confidential,RSA
3821,39.37.186.113,132.44.2.181,ICMP,2015-08-13 19:29:27,Inbound,3087,17605,560,398,200,Allow,True,Bypassed,$2z@xOJa(iFE,Highly Confidential,SHA-256
3822,164.200.49.83,49.86.243.207,ICMP,2018-05-05 00:43:10,Outbound,42040,57066,405,834,200,Quarantine,False,Bypassed,vT46xjPj4X@K,Confidential,SHA-256
3823,62.67.41.168,12.179.11.82,TCP,2010-01-24 14:41:04,Inbound,61911,14315,234,1307,200,Deny,False,Used,$7hDy4wKTtf0,Highly Confidential,AES
3824,156.246.38.206,15.99.238.92,TCP,2013-11-12 00:11:51,Inbound,29265,9388,657,1147,200,Deny,True,Used,@Z433ltY2@KS,Highly Confidential,SHA-256
3825,161.46.25.65,90.45.104.164,ICMP,2012-04-25 07:41:34,Inbound,28932,17224,62,580,200,Quarantine,True,Bypassed,nuCg2iKl!5Mi,Public,
3826,64.215.192.206,153.38.210.13,TCP,2022-12-07 13:45:55,Inbound,13879,63356,839,1322,200,Deny,True,Used,)6Ww2s7qtb!!,Highly Confidential,AES
3827,98.72.57.61,131.209.58.242,ICMP,2015-10-04 18:46:20,Inbound,38215,30604,933,767,200,Quarantine,True,Used,a6^6*MnGUfWh,Confidential,SHA-256
3828,70.224.212.58,69.126.45.80,UDP,2019-05-30 05:54:34,Outbound,62604,5556,898,1232,500,Allow,False,Failed,!wF!oVacg614,Confidential,AES
3829,176.2.68.164,197.208.255.133,UDP,2013-02-24 22:12:31,Inbound,40828,39922,522,1262,200,Deny,True,Failed,L39lBjNl%so0,Public,SHA-256
3830,10.99.119.171,48.57.42.173,ICMP,2022-01-18 00:41:25,Inbound,45649,25787,891,1311,200,Allow,True,Failed,_&2FqlZnb@Y3,Highly Confidential,
3831,201.95.165.161,122.24.28.68,UDP,2019-01-31 13:49:16,Outbound,57645,44523,44,134,200,Quarantine,False,Bypassed,nr97KId(*^l6,Confidential,SHA-256
3832,82.112.251.108,2.0.200.180,ICMP,2020-12-14 05:09:50,Inbound,34478,59640,835,942,200,Allow,True,Bypassed,SNeHeI@+@79B,Highly Confidential,
3833,123.123.206.245,103.85.90.216,TCP,2018-11-30 08:39:25,Outbound,2353,32805,688,1319,200,Quarantine,False,Used,y2J%Orx@l@*7,Internal,
3834,213.124.230.34,38.40.167.43,ICMP,2012-11-14 23:20:11,Outbound,20847,7719,238,1199,200,Quarantine,False,Used,BX_PbV4^9v2R,Internal,
3835,175.129.172.212,199.72.252.30,ICMP,2012-12-06 15:15:17,Inbound,33246,25886,63,1396,404,Allow,False,Failed,bSFeRNLf!3y1,Highly Confidential,RSA
3836,58.201.69.215,69.124.101.134,TCP,2015-10-01 04:17:26,Inbound,59089,53146,804,589,200,Quarantine,True,Failed,mnzt3A$H_4gn,Highly Confidential,AES
3837,206.174.151.104,4.93.182.158,ICMP,2017-10-09 15:04:56,Inbound,7163,18587,675,913,200,Allow,True,Failed,%P8rtwD(f1P7,Highly Confidential,SHA-256
3838,118.2.80.109,179.168.49.186,ICMP,2019-05-07 01:36:24,Inbound,35679,22989,901,325,200,Deny,True,Bypassed,v2gSqEm(##*a,Internal,
3839,28.167.51.75,197.216.86.28,UDP,2015-05-09 01:27:32,Outbound,42966,48051,276,1078,200,Quarantine,False,Bypassed,t^k1&qEqh2MC,Public,RSA
3840,201.94.155.27,99.126.201.96,ICMP,2015-12-28 22:31:32,Inbound,13281,59320,474,1085,200,Allow,True,Used,yJ1Vhl0x1!^P,Highly Confidential,AES
3841,13.146.153.172,39.207.48.199,TCP,2018-06-14 08:05:40,Inbound,34020,61310,72,509,200,Allow,False,Used,+ynRa%lfU2Eb,Internal,SHA-256
3842,32.56.94.53,135.75.26.53,ICMP,2017-01-15 19:30:28,Outbound,54177,29995,842,913,200,Quarantine,False,Failed,(4MBZCqtMJu8,Public,SHA-256
3843,108.113.106.158,107.33.243.186,UDP,2019-02-08 15:15:45,Outbound,19606,27470,907,394,200,Allow,False,Used,THwBt8oKE*l),Highly Confidential,RSA
3844,157.79.50.250,99.173.217.63,ICMP,2023-03-31 13:17:55,Inbound,37419,39756,694,245,200,Allow,False,Used,FgX7Kczy(4V*,Internal,RSA
3845,89.1.39.213,207.133.125.89,UDP,2018-12-12 16:58:20,Outbound,48052,64857,460,192,404,Deny,False,Failed,ne5XWVPt^HZ(,Confidential,AES
3846,167.102.102.81,103.133.29.162,UDP,2017-10-19 01:09:42,Outbound,37399,15880,2,1295,200,Allow,False,Failed,!KY#4$iWC*X^,Highly Confidential,AES
3847,75.241.220.145,223.186.175.128,TCP,2014-03-26 12:28:33,Outbound,45182,56870,915,409,200,Deny,True,Used,s@44E9yf!A4J,Internal,AES
3848,136.154.144.110,84.34.76.121,TCP,2022-12-23 08:12:43,Inbound,24018,5203,682,1304,200,Allow,True,Bypassed,Qh^zkuo7+4W7,Public,
3849,179.190.224.228,171.17.177.155,TCP,2020-02-29 22:48:10,Outbound,16787,27628,960,984,200,Allow,True,Bypassed,P@Q2YaOv#(5S,Confidential,SHA-256
3850,60.142.241.97,125.2.119.203,TCP,2011-07-21 12:26:00,Inbound,49107,38008,731,1044,200,Quarantine,True,Bypassed,BQ6IDk7)w!X@,Highly Confidential,RSA
3851,27.151.70.64,180.6.191.175,TCP,2021-01-27 06:37:12,Inbound,4693,51269,437,473,200,Allow,False,Failed,aJ$Hs#Hb_y0G,Public,RSA
3852,138.68.177.227,15.208.206.100,ICMP,2011-04-18 17:23:03,Inbound,29552,39245,321,1016,404,Quarantine,False,Used,_QZThqjLa5Ym,Internal,AES
3853,185.19.187.184,148.190.90.89,UDP,2021-09-26 18:09:12,Inbound,30658,43313,550,219,200,Quarantine,True,Used,T6SV7j96_lMD,Public,
3854,42.76.107.187,110.121.230.72,TCP,2019-04-25 20:46:51,Outbound,26118,12701,86,923,200,Quarantine,False,Bypassed,F)29HW5vNiV0,Internal,SHA-256
3855,41.188.210.90,83.238.148.214,TCP,2014-11-03 21:44:48,Inbound,57438,58517,58,122,200,Allow,True,Used,uP5h(2Wn3!Ng,Highly Confidential,SHA-256
3856,149.13.89.218,104.243.100.5,UDP,2018-04-21 11:16:11,Inbound,57376,33797,193,987,200,Quarantine,False,Failed,@Pv)Gp+mU0i2,Public,SHA-256
3857,89.91.247.64,43.114.119.200,ICMP,2020-08-30 03:59:44,Outbound,16223,48120,837,636,200,Allow,True,Failed,*f@mhl^n2ykB,Confidential,SHA-256
3858,73.255.187.130,90.104.158.122,TCP,2017-09-24 01:03:55,Outbound,39518,64963,438,95,200,Allow,False,Bypassed,)f9fVkCd5JHQ,Internal,SHA-256
3859,99.174.116.209,13.48.165.208,UDP,2019-10-14 06:26:34,Inbound,32308,6047,679,636,200,Allow,False,Failed,x(&jiR(PID2D,Internal,AES
3860,13.121.19.218,187.12.23.250,TCP,2023-05-04 21:16:11,Inbound,48610,26109,645,582,200,Deny,True,Failed,C3i3f)$t)JOy,Internal,AES
3861,73.38.20.8,192.148.102.40,TCP,2018-09-17 14:41:38,Inbound,19997,4733,260,739,200,Deny,False,Bypassed,D2LiOuBW*pKK,Public,
3862,198.73.155.54,145.34.234.10,TCP,2010-08-09 04:20:27,Inbound,15226,42278,574,1227,200,Deny,True,Bypassed,LgL2SG8e*349,Highly Confidential,SHA-256
3863,195.242.150.103,107.159.187.4,TCP,2016-04-26 16:41:05,Inbound,29065,25930,374,329,200,Allow,False,Failed,&U*E+wBb28XM,Public,RSA
3864,23.114.229.252,205.215.173.74,TCP,2014-07-12 02:52:00,Inbound,9598,53510,179,156,200,Deny,True,Used,$6couzNzysyx,Confidential,RSA
3865,173.126.157.70,50.106.52.202,UDP,2018-10-02 00:26:26,Inbound,27057,20133,532,605,200,Quarantine,False,Failed,5jK4%R(+)r$M,Public,
3866,6.216.61.113,125.216.102.124,ICMP,2020-12-08 18:05:42,Outbound,53121,9434,305,507,500,Deny,True,Used,*l$H8@PgDw)F,Highly Confidential,AES
3867,62.137.57.151,9.89.163.21,UDP,2020-11-05 02:12:48,Outbound,41343,24222,284,820,200,Deny,True,Used,E_14ULOulQAk,Public,SHA-256
3868,86.18.178.169,57.160.11.196,ICMP,2022-12-02 02:28:38,Inbound,28902,39559,464,1357,200,Quarantine,True,Used,MA3!I1Qp0K^X,Confidential,
3869,8.234.6.57,8.177.97.145,TCP,2018-01-11 22:44:52,Inbound,44583,8220,483,665,200,Allow,False,Failed,HcOOrb!s)3&F,Public,
3870,220.159.213.145,65.85.89.121,UDP,2011-02-09 12:25:41,Inbound,27155,6109,877,597,200,Allow,True,Failed,FkYI17gis4G+,Internal,
3871,117.80.84.16,188.177.253.46,UDP,2022-05-07 22:42:44,Outbound,54554,2749,501,86,200,Quarantine,False,Used,@1(wEyG^$gR9,Confidential,AES
3872,108.213.87.168,87.64.92.39,TCP,2011-12-02 23:51:53,Inbound,54012,10545,213,941,500,Quarantine,False,Bypassed,^9hAI+CzvmGN,Highly Confidential,SHA-256
3873,152.137.57.60,220.247.149.110,ICMP,2021-06-22 00:20:36,Inbound,32647,4667,969,1228,200,Allow,True,Bypassed,(9EowBM87rwd,Highly Confidential,SHA-256
3874,215.255.157.166,148.124.243.15,TCP,2020-06-26 05:08:51,Inbound,46160,44565,886,1031,200,Allow,True,Failed,u41YSjKZd!8S,Internal,AES
3875,33.93.81.222,193.90.52.207,UDP,2022-09-18 22:29:09,Outbound,10973,38000,218,1441,200,Allow,True,Failed,eZuvWcHKp_0P,Internal,
3876,212.53.230.77,210.1.108.161,UDP,2023-01-18 00:35:04,Inbound,7014,32605,629,666,200,Allow,True,Failed,uun#leHywg*4,Public,SHA-256
3877,138.116.142.179,189.21.223.170,ICMP,2016-03-22 16:21:01,Outbound,58292,48489,993,1428,200,Deny,True,Failed,vIwDI$p5Q0&5,Confidential,RSA
3878,129.203.99.32,95.152.31.159,TCP,2011-10-04 02:48:53,Inbound,58061,45477,493,845,200,Quarantine,False,Used,0j5EQW0wd(ZI,Public,SHA-256
3879,34.205.51.88,63.237.35.214,TCP,2017-12-17 16:55:12,Outbound,14472,56292,908,455,200,Allow,True,Used,^5r4Al!lfp$z,Internal,RSA
3880,125.228.110.149,210.155.102.167,ICMP,2013-02-08 13:43:09,Inbound,29659,32691,363,1371,500,Allow,True,Bypassed,eNMC8+!w&8v^,Highly Confidential,AES
3881,139.252.8.158,16.182.131.44,TCP,2011-03-13 16:29:58,Outbound,11583,3734,311,544,500,Quarantine,True,Failed,*40)&ZNiXOQ$,Public,RSA
3882,105.127.70.188,212.0.45.180,UDP,2010-01-03 10:22:14,Inbound,64055,43550,528,130,200,Quarantine,False,Failed,2_Vn7xO7wmf4,Internal,SHA-256
3883,122.146.70.72,47.146.163.58,TCP,2017-02-09 22:18:38,Outbound,51363,2012,78,104,200,Deny,False,Used,)fJ3^D6b84ko,Confidential,SHA-256
3884,141.72.43.18,193.190.153.25,UDP,2013-10-03 18:50:41,Inbound,51776,10204,723,809,200,Quarantine,False,Bypassed,dk6G1KlN^_wA,Highly Confidential,SHA-256
3885,92.185.38.167,96.224.154.94,ICMP,2018-07-24 19:17:39,Inbound,61803,65222,838,758,200,Quarantine,False,Used,_t1OBMPwW6In,Public,RSA
3886,64.19.125.140,15.58.239.166,TCP,2016-05-01 19:16:57,Inbound,48202,59553,348,1109,200,Quarantine,True,Failed,$(0ugEihO9Qs,Public,RSA
3887,70.210.93.90,58.247.162.213,ICMP,2019-04-14 08:42:41,Inbound,23447,45063,560,1226,200,Deny,True,Failed,Y)3YKY*dCv3_,Internal,
3888,171.100.197.123,164.199.20.116,ICMP,2023-01-12 08:18:07,Outbound,4402,27051,721,105,200,Quarantine,True,Failed,8$4fjeLm*@TC,Public,RSA
3889,34.51.69.85,80.255.189.87,TCP,2011-04-09 01:01:53,Outbound,61398,63846,382,87,200,Deny,False,Used,avTw3!b4_897,Internal,
3890,152.107.242.2,52.88.236.86,TCP,2021-07-15 02:52:44,Inbound,63345,50190,429,728,200,Allow,True,Failed,!494BrkL3BBS,Highly Confidential,RSA
3891,85.241.25.194,25.152.140.176,TCP,2020-05-14 06:46:22,Outbound,10978,292,159,929,200,Quarantine,True,Failed,K+0Gil4GYyLF,Public,SHA-256
3892,70.212.202.134,17.237.183.128,ICMP,2015-10-14 21:11:30,Outbound,33243,52414,159,675,200,Deny,True,Failed,bEn4450vy)Le,Highly Confidential,RSA
3893,41.191.214.103,144.181.73.104,ICMP,2020-12-05 09:53:34,Outbound,5525,29456,483,940,200,Allow,True,Used,jFuSEss_@7YZ,Highly Confidential,SHA-256
3894,42.98.44.90,111.151.88.144,ICMP,2015-10-11 05:16:34,Outbound,56608,45539,392,1187,200,Deny,False,Used,5RW8rl6B#@3U,Confidential,SHA-256
3895,116.226.148.0,120.81.189.212,ICMP,2023-08-31 23:10:11,Outbound,29529,55781,625,911,200,Allow,True,Failed,mp6JQjbB!_Uo,Highly Confidential,RSA
3896,128.246.186.72,144.75.62.30,TCP,2014-03-17 18:06:18,Inbound,65325,41403,369,485,404,Deny,False,Failed,!aMcj3CHr0$M,Highly Confidential,
3897,156.4.199.148,152.212.154.172,ICMP,2014-02-13 04:52:20,Outbound,47996,46186,558,1483,404,Deny,True,Bypassed,!l9C!hl3rv%m,Highly Confidential,AES
3898,201.122.211.171,185.164.238.112,UDP,2016-11-08 13:35:11,Inbound,15629,10465,220,382,200,Quarantine,True,Failed,Dt3upGXC!1C1,Confidential,
3899,113.176.127.38,169.192.202.59,ICMP,2014-02-07 20:11:12,Inbound,57676,4991,26,1291,200,Allow,True,Bypassed,&c7)LANuC4G9,Internal,SHA-256
3900,162.175.207.165,105.187.158.172,TCP,2018-01-19 15:26:53,Inbound,30440,57007,656,149,200,Allow,False,Used,HX&Prwjo6g3(,Highly Confidential,
3901,66.199.44.64,78.220.227.26,TCP,2010-11-30 03:57:32,Outbound,29593,461,486,406,200,Quarantine,False,Failed,+)m2of^EUb1T,Internal,AES
3902,95.148.164.253,110.46.7.191,UDP,2014-06-24 04:34:41,Outbound,25151,4277,938,954,200,Deny,False,Used,!2dfC_NpqimA,Internal,SHA-256
3903,71.244.79.184,153.17.15.31,ICMP,2015-08-13 12:30:58,Inbound,52402,60852,473,906,404,Allow,False,Used,B7qS+_UK%rh8,Internal,
3904,6.104.178.131,147.211.4.155,TCP,2018-01-08 02:19:20,Outbound,54112,25808,600,878,200,Deny,True,Bypassed,!1FHoI#z0#9M,Public,AES
